date,portfolio_return,long_count,short_count,long_mean_pred,short_mean_pred,total_stocks,long_permnos,short_permnos
2014-03-31,0.10478781253599999,50,50,0.025716728552546392,-0.028182174426221257,896,"13008,25487,90162,90657,66800,91854,82775,92326,81138,90423,39490,27422,23887,93429,38682,54148,90808,86881,90505,48267,70519,66384,75070,83862,49429,53613,89533,24459,82618,84375,24272,92570,86580,81774,91937,87006,89971,72726,89179,77659,46922,45225,48653,85991,90386,91416,63781,88590,49656,91073","49680,78875,90925,83661,77338,59192,31500,13627,79244,86525,27334,92648,12373,87056,91463,80560,82513,91141,13407,89393,77702,13511,88949,71271,90178,88989,17778,12503,92497,13447,14593,12591,13379,93152,81776,82567,13628,78051,12742,90978,85992,13267,12873,93436,13318,12639,85511,13711,13621,13643"
2014-04-30,0.086902427692,50,50,0.0256109720483526,-0.025050204210418526,908,"13008,25487,38682,92326,72726,86979,23887,90162,79879,45225,83862,70519,93429,48267,49656,90052,92570,66800,82775,91073,49429,24272,81138,88182,75316,86881,90751,91391,27422,75489,90423,92421,24010,66683,78877,79857,86964,22293,47896,91611,66384,86580,89105,93150,40125,87006,79094,39490,32803,53866","81501,59192,12373,77702,78664,86196,13643,92221,92648,90925,13305,13168,90178,17778,92940,13181,76804,87056,89393,84723,12742,91141,13641,88331,88989,71271,12591,13447,13299,14593,13407,13627,91463,90664,93152,13046,78051,92497,13108,82567,88949,13379,13628,12927,80560,12873,93436,13711,13318,13621"
2014-05-31,-0.034389634368,50,50,0.025165594695643435,-0.027989384179247793,905,"13008,90352,25487,92326,38682,90162,23887,93429,91073,77660,79857,92570,63773,78877,91547,75316,66683,16505,70519,91854,90756,83862,86979,82775,84375,24459,40125,66800,27828,80361,83366,47941,91391,12872,11896,79094,13356,49656,37284,21371,76697,54148,85269,92245,28804,51263,89971,88182,82298,39490","57665,84788,76841,86525,83111,13511,13647,87785,13108,76614,71271,78051,14593,90978,12373,90925,12503,13627,87056,17778,12742,88989,82567,81776,91611,93152,12591,13299,77702,13447,88331,78664,89393,92497,90178,76744,88949,91141,13379,12927,13628,76661,13407,80560,12873,13318,93436,85511,13711,13643"
2014-06-30,-0.053667484501999985,50,50,0.02403474102723866,-0.025867937487031464,906,"90423,10874,21178,17279,90162,23887,92570,82775,85753,93429,91391,28345,87137,75222,40125,91547,83862,82298,82486,28484,63773,92188,70519,91854,55001,49656,79678,83011,75316,86979,21776,57904,90829,24459,81696,86881,82598,82643,88319,86580,84007,92421,80079,16505,25487,28804,75070,77763,92326,75607","52337,84788,84060,63467,92497,90992,88331,90993,86525,90215,80560,75241,93152,82567,83111,13447,12742,85257,18403,88446,91594,13168,77274,14593,90978,13108,13641,13299,88989,78051,89393,13628,90319,13627,90178,87785,13141,81776,17778,12927,13379,13407,13553,78664,13647,12873,13318,93436,13643,13711"
2014-07-31,0.020067314120000027,50,50,0.027274845278704274,-0.032480831933486415,913,"82775,49656,91283,10874,92326,90162,92421,70519,21178,23887,28345,41929,87137,92570,17279,79879,51263,90657,91391,86868,85269,89105,89901,90423,86580,79915,77763,86799,69032,58318,92188,32803,83862,85753,49429,28484,82196,82298,16505,90829,81138,85914,82643,78877,84007,25487,25419,88991,47896,82800","13625,90992,12384,87056,90993,93091,92296,12882,86196,13299,91141,80560,88331,91594,90285,86288,89393,93152,86783,81776,88989,87785,12742,12583,90664,17778,90178,90319,13687,82567,86525,78051,78664,92497,76661,13511,13407,13108,13447,85511,13553,93436,13628,12927,13379,13711,13647,12873,13318,13643"
2014-08-31,-0.06508076279000001,50,50,0.02509069539312735,-0.03115302543457763,913,"17279,82775,90162,21178,70519,23887,80049,49656,86580,85753,85168,82618,93429,55001,85269,24459,89105,92326,10874,90386,32803,83011,92188,28345,76149,69032,89179,25487,84007,60599,11896,76695,82298,27422,21776,89952,41929,85963,22779,12872,27828,61241,82598,88319,92570,49429,23026,79857,86881,85459","90978,82513,77274,87056,12384,91594,88343,89393,13305,90285,90215,13625,88949,93152,90664,81776,76661,13168,86288,86525,80560,14593,83111,12742,92296,17778,92497,88989,90319,12583,13108,13299,87785,13447,78664,13511,13628,13553,13957,90178,12873,93436,13379,12927,13407,13647,13711,13318,13643,13621"
2014-09-30,-0.014458146336000004,50,50,0.027912693093209713,-0.03516244014249813,914,"90162,92326,69032,25487,90285,82775,91612,89105,77763,70519,16505,91611,61241,49429,49656,47896,91391,83976,75222,24459,89258,79857,24010,37284,68857,59408,23887,27828,23501,86799,27633,89409,81073,28484,28345,92245,41929,85035,75316,32803,85914,90558,80049,86868,91073,82196,83011,93429,75489,17279","82581,13627,90992,80167,88446,83906,83111,13788,76661,17778,13957,91141,87056,13647,88949,14593,88989,89393,78664,90979,92296,92497,86783,90319,13181,13511,90215,13108,12742,13299,13757,12583,82567,86525,13046,80560,93436,13628,13105,14040,12927,13407,90664,13447,13379,12873,13711,13318,13621,13643"
2014-10-31,-0.029902900178,50,50,0.0279930084568342,-0.033281665500718496,917,"92326,79879,16505,82508,69032,70519,49656,91612,91066,32803,91391,90162,23887,85269,91073,12872,27828,89105,17279,82298,28345,23501,47896,68857,93429,37284,88590,86868,39490,60599,90386,59408,79094,24010,72726,49429,28484,89258,93150,76095,41929,75607,75573,87659,90038,21776,75828,64486,70332,27633","90805,12384,17778,14593,12981,14102,13553,31974,90178,83111,13168,86288,83435,13647,88331,13108,14065,86783,13181,13627,90319,46922,87056,92497,13511,89757,92296,88811,86525,78664,13105,80560,81776,13757,13299,90664,93436,14040,13407,13914,13628,76661,12583,13447,13379,12873,13711,13318,13621,13643"
2014-11-30,0.012596823868000002,50,50,0.02455691373401097,-0.027727528581465096,924,"82513,79879,79094,70519,16432,86580,76697,92326,90162,75222,68857,16505,91485,83143,91391,79915,79906,10180,13831,85914,92570,23887,69032,82298,91066,28345,23501,27705,90272,77763,75828,82196,49656,75607,24010,39490,55001,13567,82598,32803,17279,85913,86979,89258,70332,28484,79588,88182,89269,86964","86783,13305,13627,23473,62092,90993,88343,88331,49680,35167,90992,90805,66325,13168,12927,31974,92296,12583,13957,13647,84172,17778,13299,13511,82567,13687,13641,90664,13181,14593,93436,13407,13105,81776,13757,13914,90319,13628,14065,78664,12873,13447,13379,14040,13553,13318,14159,13711,13643,13621"
2014-12-31,0.016093227618742063,50,50,0.025261351050029766,-0.0305504443754767,929,"85914,69032,90162,49373,49656,27705,45277,82196,78975,83143,84320,55001,81138,75316,93422,92326,79915,72726,28345,91391,86580,80361,79094,75828,77763,89105,93429,24459,79879,51369,85753,93150,12366,92257,82607,39490,17279,92765,90829,76697,68857,89258,87657,78170,92322,12872,70519,86964,91066,23026","90993,90352,55976,23473,78977,84788,25129,10180,90215,83435,89393,66325,88811,14239,93436,31974,82567,14044,89757,90952,13108,13757,90664,12583,14065,78664,90319,13957,13447,17726,14593,13628,13105,17778,90177,14179,12873,13914,13379,13511,12927,14040,81776,13318,13553,13942,13711,14159,13621,13643"
2015-01-31,-0.071694214798,50,50,0.025903495716969874,-0.03134850397307632,927,"90162,69032,14076,82196,49656,82298,93429,24459,92322,70519,72726,17279,75316,85914,91073,87657,46886,91603,85913,47896,93150,59408,89409,38682,89258,79879,12872,91391,86881,16505,84320,92570,86964,91611,37284,90751,79094,89105,45277,86580,91461,23887,79411,28345,86868,64486,91547,12503,81138,32803","13181,85792,13105,88811,12384,14239,13957,86288,13108,84788,90952,38156,12882,78977,83435,62092,31974,13407,17726,13641,14593,13757,14044,90319,12583,81776,13379,17778,90177,13447,78664,12873,13628,13511,14065,90664,93436,13914,12927,14179,14040,13942,14295,13318,85511,13553,13711,14159,13643,13621"
2015-02-28,-0.004852730053999985,50,50,0.02528837064246,-0.03017489973637742,932,"90162,82486,14335,69032,79299,14076,49656,24459,68857,91547,46886,72726,84320,12872,77763,70519,85914,91391,92326,17279,83011,91485,89409,91073,85753,82298,85913,86580,79879,38682,47896,60599,93150,23887,92257,59408,79094,14229,75316,32803,86964,81138,87006,82598,28345,90751,88313,85908,89105,83862","12384,88811,83435,92655,66325,83443,13511,13181,12558,13105,78664,13641,14593,13687,62092,14065,13407,17726,90952,82567,93436,12583,21020,78977,13628,90319,90177,90175,13757,13447,14179,13379,90664,17778,13914,12873,81776,12927,14295,14044,85511,14072,13318,13553,13711,13942,14159,13621,13947,13643"
2015-03-31,-0.02820548771999999,50,50,0.027802302430744424,-0.021728997961902734,935,"14335,90162,82486,69032,90177,81138,14076,90272,75573,75070,82298,91073,47896,76697,89258,46886,49656,93179,89269,79094,92326,82196,79906,70519,79857,84606,12872,13831,92221,91854,75316,89409,89290,89900,85269,90751,72726,13108,85913,59408,86868,88590,85459,91461,93150,38682,81774,45277,13567,21742","22111,14065,24766,75241,93152,83443,10107,13914,13957,12060,14392,26403,13687,62092,11850,90805,18163,13628,12583,12384,87056,66325,12873,14040,14239,85035,82567,13757,14295,14329,14044,12591,81776,13942,14414,93436,90319,13318,31974,85511,14593,17778,35051,14159,14406,13553,13711,13947,13643,13621"
2015-04-30,-0.008629451299948894,50,50,0.025921457706529046,-0.017872400366946276,933,"14335,82486,90177,69032,75573,90162,82298,75489,14076,13210,89269,76697,75070,79094,46886,93150,92326,38682,84320,91073,49656,85914,75316,91612,90751,82513,91547,10302,72726,13567,89900,91461,89409,47896,13911,86868,70519,89781,92221,79906,53866,89258,91603,85992,46922,13831,84032,44951,89533,13963","87267,43123,90952,10107,18163,70578,26403,10145,64186,80167,66325,14065,21936,13687,14159,12060,13379,23473,22111,14329,90805,29946,81776,12927,31974,12873,13318,83443,91611,14040,12591,89901,13957,76477,90319,10258,14414,14072,14295,14406,13757,13942,14044,17778,13711,14593,13553,13643,13947,13621"
2015-05-31,-0.03094529589000001,50,50,0.028432400050555362,-0.018463672401071607,928,"14335,90162,90177,69032,82486,18091,14076,76697,91073,89781,72726,75573,47896,89258,92570,79094,93179,86868,82298,49656,70519,93150,75316,90272,59408,92221,10874,46886,92765,91603,12872,84032,77660,87541,13181,92326,92257,84375,90751,75828,85269,91854,13108,93429,79879,14503,75070,85753,93222,85908","14338,81776,29946,76138,18163,22103,18729,22752,11703,11850,91063,13957,83443,43449,83111,62092,14329,13105,66325,12591,87056,89901,12060,14065,90952,76744,22111,14414,14409,13124,14179,12873,14040,90319,12927,13757,14406,14295,14593,17778,76477,85511,13711,13141,14044,13942,13553,13643,13947,13621"
2015-06-30,0.008255253617999996,50,50,0.02735632664091193,-0.02291790199182171,941,"14335,90177,90162,47896,90751,86868,69032,93429,88182,77217,49656,92326,93150,75316,75489,72726,89258,64282,91854,76644,17726,70519,88590,46886,90248,89781,89409,13567,80432,86881,77660,12660,79879,92221,10258,36397,85908,79881,63773,85271,77281,92132,93222,92257,89540,88313,77520,89290,90454,13818","90993,49680,62092,90090,14065,13210,14567,91926,13641,90319,13124,13105,76661,13957,90952,90664,11850,14573,81776,21020,13687,93436,75070,89901,13914,76744,13107,66325,13628,13447,17778,14409,14593,89393,14295,13757,12927,12873,14040,14159,88516,14072,14044,13553,14406,13643,13711,13947,13942,13621"
2015-07-31,-0.007199053719999999,50,50,0.028052285514287754,-0.024312159162401824,945,"14335,90177,90162,75107,77660,77516,82298,93429,17726,91073,85269,93150,90248,12872,92326,47896,84172,85913,37284,90454,85908,75182,93189,92221,89409,86868,87006,75828,89574,64282,46886,80286,69032,75489,14239,78170,46922,92257,85271,23887,89781,91603,36397,76695,10138,63765,77605,79299,25487,85753","14102,14329,11850,21020,14244,87056,14567,90993,90319,49680,14338,14065,76477,90090,90979,69796,30737,14570,62092,13511,90952,90664,14573,76661,13628,13687,76744,13914,14593,17778,14406,93436,13379,13447,13643,81776,13757,13318,12873,12927,14159,14072,13553,14044,13947,14295,14436,13711,13942,13621"
2015-08-31,0.0027694843139999953,50,50,0.028142522447049133,-0.021894067267366722,956,"14335,90177,90162,77516,77660,89290,12392,17726,92326,93429,92221,91854,76504,82298,93179,90248,89781,78170,91073,92570,12872,89409,91141,89574,91461,77217,37284,87034,70033,63765,79915,10138,47896,92188,85992,93150,85269,79879,76804,85908,46886,12660,75577,90978,84519,93423,81282,85271,85914,75316","90175,37584,85035,76477,75510,12591,14573,12490,90090,31974,14750,22111,14182,32942,90805,13628,13914,14567,86356,14040,92296,62092,13107,14329,13447,84761,14338,90319,12873,14406,14703,18403,90188,82779,90952,17778,14072,13757,14593,14044,12927,14295,13643,14159,14436,13553,13711,14694,13947,13621"
2015-09-30,0.02164312511400003,50,50,0.02592691853650907,-0.027380731797873748,969,"14335,90177,90162,17726,82298,93179,77520,46886,91854,77660,47896,63773,75573,28345,89258,89409,58318,76804,19350,14040,68857,84519,11809,16432,69032,89810,75107,75489,84319,14601,91073,77516,86868,83011,24272,13983,92188,79564,85269,79299,49905,92326,49429,38682,92570,28484,81282,90756,90520,91461","91141,90352,38762,83111,11552,12476,12392,75694,90664,23297,14750,90319,13105,82779,13641,13407,90979,89901,13628,85035,17778,13553,13447,31974,14159,87056,12873,89393,88031,13940,86356,12742,10180,93436,14686,14406,13107,14072,14593,14044,14703,13643,14295,83534,13947,14436,13711,14694,13621,14707"
2015-10-31,0.053037860420000006,50,50,0.025437349729382056,-0.02549434110958483,966,"14335,90177,90162,82298,17726,89258,14601,89409,46886,91854,92570,68857,25487,91073,93179,85269,84375,93429,63773,84519,81857,77660,15553,92043,28345,90520,84319,91594,89290,92188,79094,91547,93423,19350,92326,47896,77520,90248,86979,84042,89781,13567,15069,69032,14076,86305,20053,24272,75070,90386","13641,10909,38093,13210,75694,83435,12476,90175,90979,13379,91141,13447,13875,90319,80072,31974,13914,85035,85789,93436,82567,13105,13107,23297,76744,86356,13643,13940,17778,13407,13511,13377,14695,87056,14703,14593,14686,89901,14436,14406,83534,13947,14159,14295,13711,14072,14044,13621,14694,14707"
2015-11-30,-0.013609756982000001,50,50,0.025580646932177414,-0.02552148101728708,963,"14335,90177,93179,89258,81857,46886,17726,28484,88182,82298,14601,11809,89290,28345,63773,13046,21207,14179,80079,92326,40125,15553,66384,89971,18403,78875,89409,84519,43772,91579,39538,77520,12591,75316,75070,66683,14076,86979,90829,91854,14795,91594,85348,10182,91066,90978,60599,90200,13604,77606","42585,91141,82702,88446,11552,83111,88331,13379,90178,38762,90090,86356,93436,13628,75694,79906,38093,23297,14703,21020,82567,13447,89901,31974,10180,89757,88516,13407,17778,13377,14295,14695,85035,14593,87056,14686,14436,13940,14159,13105,14694,13107,13711,13643,83534,14044,13621,14072,13947,14707"
2015-12-31,-0.059128173613999996,50,50,0.026505451958943244,-0.023232854011600742,963,"14335,90177,90162,12591,77918,20415,15553,13046,28484,91854,12392,92257,16505,28345,92043,14601,91073,13567,85269,82298,91668,93179,89781,17726,91983,84319,38682,93429,89841,23297,11809,77520,89409,93152,23819,93150,10220,92326,85914,86809,10138,81857,90657,79094,77606,55001,14076,46886,89258,88182","13379,14703,82581,75694,82702,90664,82567,76744,86356,86949,83443,14984,62092,13188,13914,83111,31974,22111,90979,84788,83435,14295,13643,88516,13641,17478,13407,13940,93436,14065,13105,13721,14159,12583,87056,14406,13875,14593,17778,89393,14408,13711,13947,83534,14436,13621,14072,14044,14695,14707"
2016-01-31,0.07302374809399999,50,50,0.025068719911259606,-0.02243937843791363,960,"14335,90177,12591,89409,15553,14601,77660,14040,85914,50017,91854,81857,92043,93152,84262,14076,92257,28484,28345,40125,38682,15069,63773,80864,92326,93179,81540,90558,17726,90312,13567,16505,39538,90505,25487,89301,90248,35124,23887,91611,86979,84375,81282,80957,77606,13818,90978,80924,70500,52978","12060,90988,83443,88446,76795,14686,82702,14703,70308,10302,88545,81481,14065,75694,93436,52337,90664,14159,13407,17478,46922,13377,12873,15079,13641,82567,13914,14295,12583,14406,13940,14593,13105,14634,17778,13875,14408,85035,13643,89393,13711,14072,13621,83534,14044,14436,13947,87056,14695,14707"
2016-02-29,0.054846037646,50,50,0.025594977410632123,-0.02166317092760813,957,"14335,90177,12591,15134,14601,15553,28345,17726,92257,93179,58318,28484,53613,81282,91066,16505,38682,91547,87139,90520,10182,82618,63773,13567,39538,80864,84375,89841,93429,68857,89781,46690,89258,82486,80128,14076,84262,92778,81740,77660,60599,40125,90312,49971,47896,82298,91594,10220,44506,85914","76477,84723,10180,13379,83443,79588,92203,88031,13447,12796,75694,17478,13914,13957,14686,76795,13377,81481,86949,93436,75107,90664,83111,90979,82702,13407,14634,13188,14065,82567,15092,13105,12583,14593,85035,13875,17778,14703,13641,14408,13711,14159,14295,13643,89393,14436,14072,83534,14695,87056"
2016-03-31,0.046864636014,50,50,0.02469624982122363,-0.019151513700818225,951,"14335,12591,92257,15553,14601,91066,46690,92043,24476,90550,93429,85663,14696,81282,91854,88319,76804,13643,46886,10182,90657,63773,44506,84319,93150,75912,82759,11896,14076,14040,90248,92326,84042,93246,21792,80864,69032,84262,25487,13008,90520,16505,39490,53613,90569,49971,93179,82298,76661,56274","93312,88545,76477,83111,90664,14239,12392,13553,89509,13379,90319,66325,87179,15079,17478,90175,13914,85863,12308,86783,12476,21186,90979,81481,86946,13730,12873,14065,93436,15071,84788,92102,13407,88031,86949,17778,14159,13105,15092,14593,91128,14295,84723,13641,83534,89393,14436,14072,14695,87056"
2016-04-30,-0.03021208660842399,50,50,0.02536080557854463,-0.019977033692473292,948,"14335,12591,91066,90177,61241,14601,88319,82618,75320,15069,14696,27888,53613,93429,20053,92326,58318,46690,14076,93179,46886,90505,92257,89258,69032,84519,91547,39490,10180,16505,86979,70519,76804,80080,91063,89290,92778,40125,39538,86868,70500,68857,25487,92602,47896,82486,80924,90520,85645,43772","12026,13379,13210,81481,12645,90979,90808,65541,13610,14338,13730,84788,12308,91128,83443,93312,14593,78877,88545,77610,75107,89230,13511,90664,13553,93436,14065,13105,84723,17778,14634,13407,85035,14295,15134,13641,67847,89393,15092,78081,13914,14159,13643,12476,14072,83534,13711,14436,14695,87056"
2016-05-31,0.040929504426000005,50,50,0.025300229361172263,-0.020305825835041327,932,"14335,12591,12392,90177,58318,55001,46690,14696,89781,93429,14601,93246,92257,76804,16505,13046,91683,89409,85517,91854,25487,82643,15553,90505,82486,23297,89841,85914,14763,88319,76230,14795,77763,12623,78875,91668,85753,85926,91531,87541,89258,34032,84042,80864,93423,90564,81705,85269,53613,81073","90808,28345,91983,76644,86946,15079,86288,17478,76795,86949,79915,15069,14409,70332,14239,14703,14634,86799,12373,14065,14593,78081,13553,17778,91128,14295,67847,13105,89901,84723,15092,13407,63765,13641,84788,13643,87137,13914,14072,14406,14159,81774,14436,83534,78877,89393,93436,12476,13711,87056"
2016-06-30,0.025649222147999997,50,50,0.026466421919796503,-0.023501403601582673,934,"14335,89258,88319,85271,14076,90248,49905,75070,92257,90177,85517,93429,14102,15553,46690,23297,92293,90200,93179,85792,79881,13046,14601,89409,23887,82486,76804,16505,91683,93246,80957,66384,70033,39538,92765,85914,91854,82298,39490,14696,75607,78038,85753,89781,82598,12914,24459,66683,14558,53613","13447,79859,12645,83111,13141,13379,14229,15088,12008,14065,90319,13511,86946,76795,76661,13641,14542,14239,90808,90664,13105,14295,81774,88949,12880,14593,82567,76744,17778,14634,90979,84788,93436,14159,78877,78081,13407,12873,90178,12476,89393,13643,89901,14072,13914,83534,15134,14695,14436,87056"
2016-07-31,-0.016023404867999996,50,50,0.026193539706320993,-0.02160104014408485,927,"14335,89258,14601,81912,55001,90177,60599,89781,21207,13527,75070,25487,82298,90248,93179,38682,25590,27828,93246,93423,12369,75607,46886,16505,93429,14795,84375,23297,81678,63765,37284,14076,89409,80928,88853,85753,77763,92602,92890,85517,85914,85913,49373,34032,13284,85271,77157,23887,86979,14179","88545,88446,93312,75107,14229,90178,14239,76185,91356,14409,52337,88031,13641,76744,81481,13711,14295,13105,14703,14641,76795,83111,13379,79859,14593,17778,14988,13188,90979,84788,88949,14634,15079,90664,14159,14065,13957,93436,13407,13914,89393,12873,13643,14954,83534,78081,15134,14695,14072,87056"
2016-08-31,0.008086893946,50,50,0.027428945228909377,-0.020780276153768987,927,"14335,14601,90177,82298,91983,85271,79668,93179,27828,90756,14795,85663,75070,13610,63765,77763,93246,47941,84375,80928,90248,39490,88853,58318,16505,89781,28345,90558,12369,89004,80957,93429,46690,19828,44506,58975,85792,88182,85914,92765,38682,89258,92257,23297,85035,79299,86799,21207,32707,84372","76185,75107,88031,15079,14634,13379,14542,13456,83906,90664,14239,39642,83443,13553,90178,14703,14295,12742,83111,76795,90319,12308,86946,79859,14641,13957,93436,14593,83534,86949,13914,14159,89393,84788,13407,90979,13643,12639,17778,14988,14065,78877,78081,12873,15134,13711,14695,14072,14436,87056"
2016-09-30,0.0035702592559999965,50,50,0.025831534119286008,-0.015439970181414417,915,"14335,90177,82486,89258,12591,75070,14601,77763,90558,93423,47941,38682,76804,14102,27828,75607,82298,87034,85271,53613,89105,80957,89409,90249,93179,79299,37284,93189,89781,85663,88853,15494,25487,61241,91683,46922,13604,15482,90569,85753,48523,13456,92293,77660,84519,14076,46886,86356,88597,63765","84723,14608,10107,83906,13124,49680,89003,79859,12645,93436,36003,86158,14295,76477,15134,83443,84788,92239,14409,13188,86946,13553,13318,15408,12308,88545,83534,14065,13105,90664,14239,91128,13914,13957,13641,14072,14593,14040,14634,89393,12873,90979,13407,17778,78877,14695,14436,13253,14988,87056"
2016-10-31,0.009164220874000005,50,50,0.027001153987269797,-0.015224017656807767,925,"14335,82486,90177,90162,63765,12591,89258,75070,12639,58318,55001,14696,89781,85271,46922,14601,89105,90558,77763,87034,25487,86799,88853,25590,93423,86356,82643,63773,38682,47941,58975,85663,90756,91611,32707,84032,14795,10693,92765,92778,85269,58771,40416,28345,79857,92648,10180,27828,66683,18542","14229,90808,15079,15202,14065,79678,14338,13643,89826,86946,88590,13105,76795,59248,11850,87612,79859,13511,87390,83534,86288,83443,89393,67847,14634,14295,14239,12308,14567,11992,49680,78877,14159,13553,84788,14608,15408,45306,90979,13947,14593,13407,17778,12873,14436,15046,14988,15134,14695,87056"
2016-11-30,-0.03126487526000002,50,50,0.025900445718466725,-0.014133150727094437,919,"14335,82486,12591,88319,75070,90177,89258,89781,63765,92257,93246,86356,93179,14696,90200,77453,23297,85914,85271,58318,92293,14601,82759,14076,77606,14558,84168,85792,90454,14102,27562,12622,72696,89409,13046,63773,59010,25590,13911,23887,10693,12914,15071,89540,90427,92648,14182,87034,76695,12796","88159,83597,15398,90319,88343,57665,14072,88590,15494,93422,70332,28345,13641,92239,90090,13643,88873,14641,49680,13511,26403,15408,76661,60986,14239,10302,13124,14408,90979,13914,14634,79915,89393,12308,13553,87137,81774,61241,13407,14295,84788,17778,15046,83534,14593,78877,76644,15134,14988,87056"
2016-12-31,0.008367238982000001,50,50,0.025810059094056727,-0.014368881845740115,918,"14335,90177,89781,82486,78015,27828,86047,14040,89258,55001,92530,25487,14601,14696,85914,75070,76804,12622,88319,14076,89409,92257,63773,72696,84519,90505,79299,82598,78038,10182,86356,77606,16505,52813,14558,47941,89230,76709,49373,13963,77453,14939,77462,75489,24010,15703,81666,90454,53613,25590","14072,86158,13318,26403,82567,86946,14567,13641,15398,85675,38703,14409,61241,88031,14408,93312,68591,13511,86799,89393,92611,90090,59328,87657,14634,19393,87137,83111,13379,76661,90979,84788,49680,13553,15408,15079,75107,76644,83534,14593,13407,12873,17778,14988,78877,13983,14436,80303,89901,87056"
2017-01-31,0.00216660946,50,50,0.024616583641405287,-0.010803889352559088,916,"14335,13124,82486,89258,27828,49373,92530,88319,89105,92257,86356,93179,59010,72696,55001,85914,80957,91073,75070,26470,60599,76804,63765,15703,84375,89409,14229,91983,82598,63773,76709,89781,23887,90558,84519,93429,76138,14795,75489,25590,24459,13141,89540,87034,13831,14558,87541,88597,50017,84372","86158,14608,92611,75107,15478,89393,80303,89826,83906,14072,83443,91968,39642,14542,76744,48486,77338,86288,90979,86580,49680,90319,84788,10107,14634,90090,11850,38703,13210,85257,12060,80926,67847,78877,14593,61241,76644,15546,13407,83534,89901,13553,12873,83111,13643,15408,17778,13983,14406,14988"
2017-02-28,0.012453421456,50,50,0.02467379868776229,-0.012842721120849346,921,"14335,82486,27828,88319,89258,92257,13124,72696,49373,85914,76804,15703,14601,86356,84375,75070,93179,84042,25590,89781,77453,55001,14436,79299,89409,92570,79108,12400,92890,90558,14414,14558,92530,76709,80957,85663,87034,23887,87541,47941,93150,79906,72996,84372,92293,19880,46077,82598,54148,10182","57665,92611,48486,71271,13641,36003,13379,22111,13210,91968,85257,77338,11850,89393,14409,81774,86288,88446,83443,83906,77610,10107,85675,13553,49680,14406,14634,12060,14593,92203,80926,90979,13643,13407,90664,83534,12873,15546,67847,13947,14961,89901,15408,13914,17778,14988,13107,76644,13983,78877"
2017-03-31,0.0009795955159999994,50,50,0.023199413050449084,-0.01284369283333674,916,"14335,82486,27828,72696,89258,49373,25232,25590,27422,80957,93179,15703,13610,12400,79299,89781,23887,77453,55001,89409,12880,92890,85914,14436,24440,81540,63773,61188,66384,92257,60599,86106,55511,40125,14601,91977,21792,23026,88668,91073,82598,24053,11404,75489,14231,88439,27959,24010,27562,85269","82642,53640,14542,90829,85257,10107,91233,92611,78170,14608,17478,89826,13168,12645,14593,11850,10909,93132,14338,14634,88159,91128,13643,13407,77338,90319,13553,15546,79915,13641,87137,61241,84723,90178,86783,13124,14567,83534,15398,12873,17778,13947,81774,90979,15046,13456,13983,78877,76644,14695"
2017-04-30,0.03143205169,50,50,0.023080268647256937,-0.013966145553583931,915,"14335,13107,82486,72696,49373,89258,89409,82547,92257,12880,81540,14436,68292,60599,85914,15703,79299,86047,92890,14040,14231,80957,93179,66384,81740,90272,77453,84519,27828,14601,89353,25590,92322,85753,81655,14182,90200,54148,63773,47941,10693,10182,81696,14076,91926,16600,92469,89900,93429,91204","14338,92220,12645,13643,85257,84769,71271,89509,84723,75241,84597,14541,83443,14567,14409,12060,90199,77338,11850,13641,11600,89826,90178,13947,76709,14593,81774,12873,61241,14641,15408,93420,14634,13141,15046,91128,83534,88159,90979,79915,15826,15398,76644,87137,13456,13983,14695,13124,89901,78877"
2017-05-31,0.053115863590000006,50,50,0.022564720029183395,-0.012748338588907565,916,"14335,82486,72696,89258,81540,89781,28804,55001,85269,91103,15703,12880,76804,49373,27562,90272,92257,75573,27828,85914,93179,91073,79299,84519,59010,82598,85663,69032,21371,77453,58683,80957,86881,91926,93374,16505,87006,89409,85753,85517,10220,60599,15117,15339,21020,54148,34032,12623,78038,37284","15079,84788,89509,83443,86783,13447,13168,34833,82642,15694,13407,14608,83534,14541,12060,15408,39490,17478,22509,88031,71271,75241,15546,14641,14634,15398,91968,92239,89826,11850,93420,50017,63765,13641,84723,76644,91128,81774,14695,90979,89901,88159,17778,87137,79915,13983,14988,13124,13456,78877"
2017-06-30,0.013076813186,50,50,0.023758497619570024,-0.01738468878886149,926,"14335,27828,75573,13947,49373,80957,90248,15315,14229,75489,90175,85348,55001,86047,85914,92469,90558,12880,14601,13963,32803,27983,76795,12872,63773,28345,57817,85663,93423,58771,86106,81540,13610,88924,77606,46690,12622,81282,89409,47941,14406,90756,76709,79758,85269,14414,13085,84172,84519,79299","10107,14695,11369,87137,15494,13210,64390,14408,12308,24328,11850,13168,89826,10138,60986,13379,14593,90775,11600,14409,15546,50017,63765,76644,13407,84788,13553,13169,93436,89393,12645,14179,83534,17778,13253,13983,78877,86580,79915,14811,88863,13641,14634,61241,88159,14988,90177,13621,13456,16021"
